y_tile,x_tile
108072,61568
108072,61569
108072,61570
108072,61571
108072,61572
108072,61573
108072,61574
108072,61575
108072,61576
108072,61577
108072,61578
108072,61579
108072,61580
108072,61581
108072,61582
108072,61583
108072,61584
108072,61585
108072,61586
108072,61587
108072,61588
108072,61589
108072,61590
108072,61591
108072,61592
108072,61593
108072,61594
108072,61595
108072,61596
108072,61597
108072,61598
108072,61599
108072,61600
108072,61601
108072,61602
108072,61603
108072,61604
108072,61605
108072,61606
108072,61607
108072,61608
108072,61760
108072,61761
108072,61762
108072,61763
108072,61764
108072,61765
108072,61766
108072,61767
108072,61768
108072,61769
108072,61770
108072,61771
108072,61772
108072,61773
108072,61774
108072,61775
108072,61776
108072,61777
108072,61778
108073,61232
108073,61235
108073,61236
108073,61237
108073,61238
108073,61239
108073,61243
108073,61244
108073,61245
108073,61499
108073,61500
108073,61503
108073,61504
108073,61505
108073,61547
108073,61548
108073,61549
108073,61550
108073,61551
108073,61552
108073,61553
108073,61554
108073,61555
108073,61556
108073,61557
108073,61558
108073,61559
108073,61560
108073,61561
108073,61562
108073,61563
108073,61564
108073,61565
108073,61566
108073,61567
108073,61568
108073,61569
108073,61570
108073,61571
108073,61572
108073,61573
108073,61574
108073,61575
108073,61576
108073,61577
108073,61578
108073,61579
108073,61580
108073,61581
108073,61582
108073,61583
108073,61584
108073,61585
108073,61586
108073,61587
108073,61588
108073,61589
108073,61590
108073,61591
108073,61592
108073,61593
108073,61594
108073,61595
108073,61596
108073,61597
108073,61598
108073,61599
108073,61600
108073,61601
108073,61602
108073,61603
108073,61604
108073,61605
108073,61606
108073,61607
108073,61608
108073,61609
108073,61759
108073,61760
108073,61761
108073,61762
108073,61763
108073,61764
108073,61765
108073,61766
108073,61767
108073,61768
108073,61769
108073,61770
108073,61771
108073,61772
108073,61773
108073,61774
108073,61775
108073,61776
108073,61777
108073,61778
108073,61779
108074,61232
108074,61233
108074,61234
108074,61235
108074,61236
108074,61237
108074,61238
108074,61239
108074,61240
108074,61241
108074,61242
108074,61243
108074,61244
108074,61245
108074,61498
108074,61499
108074,61504
108074,61505
108074,61506
108074,61547
108074,61548
108074,61549
108074,61550
108074,61551
108074,61552
108074,61553
108074,61554
108074,61555
108074,61556
108074,61557
108074,61558
108074,61559
108074,61560
108074,61561
108074,61562
108074,61563
108074,61564
108074,61565
108074,61566
108074,61567
108074,61568
108074,61569
108074,61570
108074,61571
108074,61572
108074,61573
108074,61574
108074,61575
108074,61576
108074,61577
108074,61578
108074,61579
108074,61580
108074,61581
108074,61582
108074,61583
108074,61584
108074,61585
108074,61586
108074,61587
108074,61588
108074,61589
108074,61590
108074,61591
108074,61592
108074,61593
108074,61594
108074,61595
108074,61596
108074,61597
108074,61598
108074,61599
108074,61600
108074,61601
108074,61602
108074,61603
108074,61604
108074,61605
108074,61606
108074,61607
108074,61608
108074,61609
108074,61610
108074,61758
108074,61759
108074,61760
108074,61761
108074,61762
108074,61763
108074,61764
108074,61765
108074,61766
108074,61767
108074,61768
108074,61769
108074,61770
108074,61771
108074,61772
108074,61773
108074,61774
108074,61775
108074,61776
108074,61777
108074,61778
108074,61779
108074,61780
108075,61235
108075,61236
108075,61237
108075,61238
108075,61239
108075,61240
108075,61245
108075,61496
108075,61497
108075,61498
108075,61505
108075,61506
108075,61507
108075,61547
108075,61548
108075,61549
108075,61550
108075,61551
108075,61552
108075,61553
108075,61554
108075,61555
108075,61556
108075,61557
108075,61558
108075,61559
108075,61560
108075,61561
108075,61562
108075,61563
108075,61564
108075,61565
108075,61566
108075,61567
108075,61568
108075,61569
108075,61570
108075,61571
108075,61572
108075,61573
108075,61574
108075,61575
108075,61576
108075,61577
108075,61578
108075,61579
108075,61580
108075,61581
108075,61582
108075,61583
108075,61584
108075,61585
108075,61586
108075,61587
108075,61588
108075,61589
108075,61590
108075,61591
108075,61592
108075,61593
108075,61594
108075,61595
108075,61596
108075,61597
108075,61598
108075,61599
108075,61600
108075,61601
108075,61602
108075,61603
108075,61604
108075,61605
108075,61606
108075,61607
108075,61608
108075,61609
108075,61610
108075,61611
108075,61757
108075,61758
108075,61759
108075,61760
108075,61761
108075,61762
108075,61763
108075,61764
108075,61765
108075,61766
108075,61767
108075,61768
108075,61769
108075,61770
108075,61771
108075,61772
108075,61773
108075,61774
108075,61775
108075,61776
108075,61777
108075,61778
108075,61779
108075,61780
108076,61236
108076,61237
108076,61238
108076,61239
108076,61240
108076,61241
108076,61245
108076,61495
108076,61496
108076,61506
108076,61507
108076,61547
108076,61548
108076,61549
108076,61550
108076,61551
108076,61552
108076,61553
108076,61554
108076,61555
108076,61556
108076,61557
108076,61558
108076,61559
108076,61560
108076,61561
108076,61562
108076,61563
108076,61564
108076,61565
108076,61566
108076,61567
108076,61568
108076,61569
108076,61570
108076,61571
108076,61572
108076,61573
108076,61574
108076,61575
108076,61576
108076,61577
108076,61578
108076,61579
108076,61580
108076,61581
108076,61582
108076,61583
108076,61584
108076,61585
108076,61586
108076,61587
108076,61588
108076,61589
108076,61590
108076,61591
108076,61592
108076,61593
108076,61594
108076,61595
108076,61596
108076,61597
108076,61598
108076,61599
108076,61600
108076,61601
108076,61602
108076,61603
108076,61604
108076,61605
108076,61606
108076,61607
108076,61608
108076,61609
108076,61610
108076,61611
108076,61612
108076,61756
108076,61757
108076,61758
108076,61759
108076,61760
108076,61761
108076,61762
108076,61763
108076,61764
108076,61765
108076,61766
108076,61767
108076,61768
108076,61769
108076,61770
108076,61771
108076,61772
108076,61773
108076,61774
108076,61775
108076,61776
108076,61777
108076,61778
108076,61779
108076,61780
108076,61781
108077,61236
108077,61237
108077,61238
108077,61239
108077,61240
108077,61241
108077,61245
108077,61494
108077,61495
108077,61507
108077,61508
108077,61547
108077,61548
108077,61549
108077,61550
108077,61551
108077,61552
108077,61553
108077,61554
108077,61555
108077,61556
108077,61557
108077,61558
108077,61559
108077,61560
108077,61561
108077,61562
108077,61563
108077,61564
108077,61565
108077,61566
108077,61567
108077,61568
108077,61569
108077,61570
108077,61571
108077,61572
108077,61573
108077,61574
108077,61575
108077,61576
108077,61577
108077,61578
108077,61579
108077,61580
108077,61581
108077,61582
108077,61583
108077,61584
108077,61585
108077,61586
108077,61587
108077,61588
108077,61589
