y_tile,x_tile,CBG Code
105615,45765,60730083672
105615,45766,60730083672
105615,45767,60730083672
105615,45768,60730083672
105615,45769,60730083672
105615,45774,60730083684
105615,45777,60730083362
105615,45778,60730083362
105615,45807,60730170181
105615,45808,60730170181
105615,45813,60730170562
105615,45814,60730170562
105615,45815,60730170562
105615,45826,60730170392
105616,45706,60730083272
105616,45764,60730083672
105616,45765,60730083672
105616,45766,60730083672
105616,45767,60730083672
105616,45768,60730083672
105616,45772,60730083684
105616,45773,60730083684
105616,45774,60730083684
105616,45777,60730083362
105616,45778,60730083362
105616,45779,60730083362
105616,45807,60730170181
105616,45808,60730170181
105616,45813,60730170562
105616,45814,60730170562
105616,45818,60730170392
105616,45819,60730170392
105616,45820,60730170392
105616,45826,60730170392
105617,45706,60730083272
105617,45707,60730083272
105617,45742,60730083281
105617,45743,60730083281
105617,45744,60730083281
105617,45745,60730215021
105617,45746,60730215021
105617,45747,60730215021
105617,45749,60730215021
105617,45750,60730215021
105617,45751,60730215021
105617,45752,60730215021
105617,45756,60730083672
105617,45757,60730083672
105617,45771,60730083684
105617,45772,60730083684
105617,45773,60730083684
105617,45774,60730083684
105617,45777,60730083362
105617,45778,60730083362
105617,45779,60730083362
105617,45806,60730170181
105617,45807,60730170181
105617,45811,60730170562
105617,45812,60730170562
105617,45813,60730170562
105617,45814,60730170562
105617,45815,60730170562
105617,45816,60730170392
105617,45817,60730170392
105617,45818,60730170392
105617,45819,60730170392
105617,45820,60730170392
105617,45821,60730170392
105617,45822,60730170392
105617,45826,60730170392
105618,45707,60730083272
105618,45708,60730083272
105618,45740,60730083281
105618,45741,60730083281
105618,45742,60730083281
105618,45743,60730083281
105618,45744,60730083281
105618,45745,60730215021
105618,45746,60730215021
105618,45747,60730215021
105618,45748,60730215021
105618,45749,60730215021
105618,45750,60730215021
105618,45751,60730215021
105618,45752,60730215021
105618,45770,60730083684
105618,45771,60730083684
105618,45772,60730083684
105618,45773,60730083684
105618,45774,60730083684
105618,45779,60730083362
105618,45780,60730083362
105618,45805,60730170181
105618,45806,60730170181
105618,45807,60730170181
105618,45810,60730170562
105618,45811,60730170562
105618,45812,60730170562
105618,45815,60730170392
105618,45816,60730170392
105618,45817,60730170392
105618,45818,60730170392
105618,45819,60730170392
105619,45707,60730083272
105619,45708,60730083272
105619,45709,60730083272
105619,45738,60730083281
105619,45739,60730083281
105619,45740,60730083281
105619,45741,60730083281
105619,45742,60730083281
105619,45743,60730083281
105619,45744,60730083281
105619,45745,60730215021
105619,45746,60730215021
105619,45747,60730215021
105619,45748,60730215021
105619,45749,60730215021
105619,45769,60730083684
105619,45770,60730083684
105619,45771,60730083684
105619,45772,60730083684
105619,45773,60730083684
105619,45774,60730083684
105619,45778,60730083362
105619,45779,60730083362
105619,45780,60730083362
105619,45804,60730170181
105620,45706,60730083272
