y_tile,x_tile,CBG Code
105661,60581,481130096042
105662,60544,481130096083
105662,60545,481130096083
105662,60546,481130096083
105662,60547,481130096083
105662,60548,481130096083
105662,60549,481130096083
105662,60557,481130096031
105662,60558,481130096031
105662,60576,481130096042
105662,60577,481130096042
105662,60768,481130181403
105662,60769,481130181403
105662,60770,481130181403
105663,60542,481130096051
105663,60543,481130096051
105663,60544,481130096083
105663,60545,481130096083
105663,60546,481130096083
105663,60547,481130096083
105663,60548,481130096083
105663,60549,481130096083
105663,60550,481130096081
105663,60551,481130096081
105663,60552,481130096081
105663,60553,481130096081
105663,60554,481130096081
105663,60555,481130096081
105663,60556,481130096081
105663,60768,481130181403
105663,60769,481130181403
105663,60770,481130181403
105663,60771,481130181403
105664,60538,481130096051
105664,60539,481130096051
105664,60540,481130096051
105664,60541,481130096051
105664,60542,481130096051
105664,60543,481130096051
105664,60544,481130096083
105664,60545,481130096083
105664,60550,481130096081
105664,60551,481130096081
105664,60552,481130096081
105664,60553,481130096081
105664,60554,481130096081
105664,60555,481130096081
105664,60556,481130096081
105664,60625,481130078103
105664,60626,481130078103
105664,60637,481130190353
105664,60638,481130190353
105664,60639,481130190353
105664,60640,481130190353
105664,60641,481130190353
105664,60642,481130190353
105664,60643,481130190353
105664,60768,481130181403
105664,60769,481130181403
105664,60770,481130181403
105664,60771,481130181403
105665,60535,481130096051
105665,60536,481130096051
105665,60537,481130096051
105665,60538,481130096051
105665,60539,481130096051
105665,60540,481130096051
105665,60541,481130096051
105665,60542,481130096051
105665,60543,481130096051
105665,60550,481130096081
105665,60551,481130096081
105665,60552,481130096081
105665,60553,481130096081
105665,60554,481130096081
105665,60555,481130096081
105665,60625,481130078103
105665,60626,481130078103
105665,60627,481130078103
105665,60635,481130190353
105665,60636,481130190353
105665,60637,481130190353
105665,60638,481130190353
105665,60639,481130190353
105665,60640,481130190353
105665,60641,481130190353
105665,60642,481130190353
105665,60643,481130190353
105665,60768,481130181403
105665,60769,481130181403
105665,60770,481130181403
105665,60771,481130181403
105666,60533,481130096051
105666,60534,481130096051
105666,60535,481130096051
105666,60624,481130078103
105666,60625,481130078103
105666,60626,481130078103
105666,60627,481130078103
105666,60628,481130078103
105666,60631,481130190353
105666,60632,481130190353
105666,60633,481130190353
105666,60634,481130190353
105666,60768,481130181403
105666,60769,481130181403
105666,60770,481130181403
105666,60771,481130181403
105667,60624,481130078103
105667,60625,481130078103
105667,60626,481130078103
105667,60627,481130078103
105667,60628,481130078103
105667,60629,481130078103
105667,60768,481130181403
105668,60624,481130078103
105668,60625,481130078103
105668,60626,481130078103
105668,60627,481130078103
105668,60631,481130078101
105669,60631,481130078101
105669,60632,481130078101
105670,60489,481130099002
105670,60532,481130096072
105670,60533,481130096072
105670,60534,481130096072
105670,60535,481130096072
105670,60536,481130096072
105670,60537,481130096072
105670,60538,481130096071
105670,60539,481130096071
105670,60540,481130096071
105670,60541,481130096071
105670,60542,481130096071
105670,60543,481130096092
105670,60544,481130096092
105670,60545,481130096092
105670,60546,481130096092
105670,60547,481130096092
105670,60548,481130096092
105670,60549,481130096092
105670,60550,481130096092
105670,60551,481130096092
105670,60552,481130096092
105670,60553,481130096092
105670,60554,481130096092
105670,60555,481130096092
105670,60556,481130135002
105670,60557,481130135002
105670,60558,481130135002
105670,60559,481130135002
105670,60560,481130135002
105670,60561,481130135002
105670,60562,481130135002
105670,60563,481130135001
105670,60564,481130135001
105670,60565,481130135001
105670,60566,481130135001
105670,60567,481130135001
105670,60568,481130135001
105670,60569,481130135001
105670,60570,481130135001
105670,60571,481130134001
105670,60572,481130134001
105670,60573,481130134001
105670,60574,481130134001
105670,60575,481130134001
105670,60576,481130134001
105670,60577,481130134001
105670,60578,481130134001
105670,60579,481130134001
105670,60580,481130134001
105670,60581,481130133001
105670,60582,481130133001
105670,60583,481130133001
105670,60584,481130133001
105670,60585,481130133001
105670,60586,481130133001
105670,60587,481130133001
105670,60588,481130133001
105670,60589,481130133001
105670,60590,481130133001
105670,60591,481130133001
105670,60592,481130133001
105670,60593,481130133001
105670,60594,481130131012
105670,60595,481130131012
105670,60596,481130131012
105670,60597,481130131012
105670,60598,481130131012
105670,60599,481130131012
105670,60600,481130131012
105670,60601,481130131012
105670,60602,481130131012
105670,60603,481130131012
105670,60604,481130131012
105670,60605,481130131012
105670,60606,481130131012
105670,60607,481130078052
105670,60608,481130078052
105670,60609,481130078052
105670,60610,481130078052
105670,60611,481130078052
105670,60612,481130078052
105670,60613,481130078052
105670,60631,481130078101
105670,60632,481130078101
105670,60633,481130078101
105671,60488,481130099002
105671,60489,481130099002
105671,60490,481130099002
105671,60491,481130099002
105671,60492,481130099002
105671,60493,481130099002
105671,60494,481130099002
105671,60532,481130096072
105671,60533,481130096072
105671,60534,481130096072
105671,60535,481130096072
