y_tile,x_tile,CBG Code
108139,61815,482012517022
108139,61816,482012517022
108140,61632,482019801001
108140,61633,482019801001
108140,61634,482019801001
108141,61637,482019801001
108141,61638,482019801001
108141,61639,482019801001
108142,61468,482015542022
108142,61642,482019801001
108142,61643,482019801001
108142,61644,482019801001
108143,61466,482015542022
108143,61467,482015542022
108143,61642,482019801001
108143,61643,482019801001
108143,61644,482019801001
108143,61645,482019801001
108143,61646,482019801001
108143,61647,482019801001
108143,61648,482019801001
108143,61649,482019801001
108144,61466,482015542022
108144,61467,482015542022
108144,61563,482015503072
108144,61613,482012404003
108144,61614,482012404003
108144,61615,482012404003
108144,61616,482012404003
108144,61617,482012404003
108144,61618,482012404003
108144,61619,482012404003
108144,61620,482012404003
108144,61641,482019801001
108144,61642,482019801001
108144,61643,482019801001
108145,61467,482015542022
108145,61562,482015503072
108145,61611,482012404003
108145,61612,482012404003
108145,61613,482012404003
108145,61614,482012404003
108145,61615,482012404003
108145,61616,482012404003
108145,61617,482012404003
108145,61618,482012404003
108145,61619,482012404003
108145,61620,482012404003
108145,61621,482012404003
108146,61467,482015542022
108146,61560,482015503072
108146,61561,482015503072
108146,61562,482015503072
108146,61610,482012404003
108147,61441,482015546002
108147,61468,482015542022
108147,61562,482015503072
108147,61563,482015503072
108148,61440,482015546002
108148,61441,482015546002
108148,61468,482015542022
108148,61472,482015542022
108148,61562,482015503072
108149,61434,482015546002
108149,61435,482015546002
108149,61436,482015546002
108149,61437,482015546002
108149,61438,482015546002
108149,61439,482015546002
108149,61440,482015546002
108149,61441,482015546002
108149,61469,482015542022
108149,61472,482015542022
108150,61432,482015546002
108150,61433,482015546002
108150,61434,482015546002
108150,61435,482015546002
108150,61436,482015546002
108150,61437,482015546002
108150,61438,482015546002
108150,61439,482015546002
108150,61440,482015546002
108150,61469,482015542022
108150,61471,482015542022
108150,61472,482015542022
108150,61473,482015542022
108150,61670,482012415013
108151,61470,482015542022
108151,61471,482015542022
108151,61472,482015542022
108151,61473,482015542022
108151,61670,482012415013
108151,61671,482012415013
108152,61670,482012415013
108152,61671,482012415013
108152,61672,482012415013
108152,61673,482012415013
108152,61788,482012504033
108152,61789,482012504033
108152,61790,482012504033
108152,61791,482012504033
108152,61792,482012504033
108152,61793,482012504033
108152,61794,482012504033
108153,61670,482012415013
108153,61671,482012415013
108153,61672,482012415013
108153,61673,482012415013
108153,61674,482012415013
108153,61675,482012415013
108153,61676,482012415013
108153,61677,482012415013
108153,61678,482012415013
108153,61679,482012415013
108153,61680,482012415013
108153,61681,482012415013
108153,61682,482012415013
108153,61785,482012504033
108153,61788,482012504033
108153,61789,482012504033
108153,61790,482012504033
108153,61791,482012504033
108153,61792,482012504033
108153,61793,482012504033
108153,61794,482012504033
108153,61795,482012504033
108153,61796,482012504033
108154,61786,482012504033
108154,61788,482012504033
108154,61789,482012504033
108155,61713,482012506021
108155,61714,482012506021
108155,61715,482012506021
108155,61716,482012506021
108155,61717,482012506021
108155,61718,482012506021
108155,61719,482012506021
108155,61720,482012506021
108155,61721,482012506021
108155,61722,482012506021
