y_tile,x_tile
104430,44786
104430,44787
104430,44788
104430,44789
104430,44790
104430,44791
104430,44792
104430,44793
104430,44794
104430,44795
104430,44796
104430,44797
104430,44798
104430,44799
104430,44800
104430,44801
104430,44802
104430,44803
104430,44804
104430,44805
104430,44806
104430,44807
104430,44808
104430,44809
104430,44810
104430,44811
104430,44812
104430,44813
104430,44814
104430,44815
104430,44816
104430,44817
104430,44818
104430,44819
104430,44820
104430,44821
104430,44822
104430,44823
104430,44824
104430,44825
104430,44826
104430,44827
104430,44828
104430,44829
104430,44830
104430,44831
104430,44832
104430,44833
104430,44834
104430,44835
104430,44836
104430,44837
104430,44838
104430,44839
104430,44840
104430,44845
104430,44846
104430,44847
104430,44848
104430,44849
104430,44850
104430,44851
104430,44852
104431,44768
104431,44769
104431,44770
104431,44771
104431,44772
104431,44773
104431,44774
104431,44775
104431,44776
104431,44777
104431,44778
104431,44779
104431,44780
104431,44781
104431,44782
104431,44783
104431,44784
104431,44785
104431,44786
104431,44787
104431,44788
104431,44789
104431,44790
104431,44791
104431,44792
104431,44793
104431,44794
104431,44795
104431,44796
104431,44797
104431,44798
104431,44799
104431,44800
104431,44801
104431,44802
104431,44803
104431,44804
104431,44805
104431,44806
104431,44807
104431,44808
104431,44809
104431,44810
104431,44811
104431,44812
104431,44813
104431,44814
104431,44815
104431,44816
104431,44817
104431,44818
104431,44819
104431,44820
104431,44821
104431,44822
104431,44823
104431,44824
104431,44825
104431,44826
104431,44827
104431,44828
104431,44829
104431,44830
104431,44831
104431,44832
104431,44833
104431,44834
104431,44835
104431,44836
104431,44837
104431,44838
104431,44839
104431,44840
104431,44841
104431,44842
104431,44846
104431,44847
104431,44848
104431,44849
104431,44850
104431,44851
104431,44852
104432,44767
104432,44768
104432,44769
104432,44770
104432,44771
104432,44772
104432,44773
104432,44774
104432,44775
104432,44776
104432,44777
104432,44778
104432,44779
104432,44780
104432,44781
104432,44782
104432,44783
104432,44784
104432,44785
104432,44786
104432,44787
104432,44788
104432,44789
104432,44790
104432,44791
104432,44792
104432,44793
104432,44794
104432,44795
104432,44796
104432,44797
104432,44798
104432,44799
104432,44800
104432,44801
104432,44802
104432,44803
104432,44804
104432,44805
104432,44806
104432,44807
104432,44808
104432,44809
104432,44810
104432,44811
104432,44812
104432,44813
104432,44814
104432,44815
104432,44816
104432,44817
104432,44818
104432,44819
104432,44820
104432,44821
104432,44822
104432,44823
104432,44824
104432,44825
104432,44826
104432,44827
104432,44828
104432,44829
104432,44830
104432,44831
104432,44832
104432,44833
104432,44834
104432,44835
104432,44836
104432,44837
104432,44838
104432,44839
104432,44840
104432,44841
104432,44842
104432,44843
104432,44844
104432,44845
104432,44846
104432,44847
104432,44848
104432,44849
104432,44850
104432,44851
104432,44852
104433,44766
104433,44767
104433,44768
104433,44769
104433,44770
104433,44771
104433,44772
104433,44773
104433,44774
104433,44775
104433,44776
104433,44777
104433,44778
104433,44779
104433,44780
104433,44781
104433,44782
104433,44783
104433,44784
104433,44785
104433,44786
104433,44787
104433,44788
104433,44789
104433,44790
104433,44791
104433,44792
104433,44793
104433,44794
104433,44795
104433,44796
104433,44797
104433,44798
104433,44799
104433,44800
104433,44801
104433,44802
104433,44803
104433,44804
104433,44805
104433,44806
104433,44807
104433,44808
104433,44809
104433,44810
104433,44811
104433,44812
104433,44813
104433,44814
104433,44815
104433,44816
104433,44817
104433,44818
104433,44819
104433,44820
104433,44821
104433,44822
104433,44823
104433,44824
104433,44825
104433,44826
104433,44827
104433,44828
104433,44829
104433,44830
104433,44831
104433,44832
104433,44833
104433,44834
104433,44835
104433,44836
104433,44837
104433,44838
104433,44839
104433,44840
104433,44841
104433,44842
104433,44843
104433,44844
104433,44845
104433,44846
104433,44847
104433,44848
104433,44849
104433,44850
104433,44851
104433,44852
104434,44765
104434,44766
104434,44767
104434,44768
104434,44769
104434,44770
104434,44771
104434,44772
104434,44773
104434,44774
104434,44775
104434,44776
104434,44777
104434,44778
104434,44779
104434,44780
104434,44781
104434,44782
104434,44783
104434,44784
104434,44785
104434,44786
104434,44787
104434,44788
104434,44789
104434,44790
104434,44791
104434,44792
104434,44793
104434,44794
104434,44795
104434,44796
104434,44797
104434,44798
104434,44799
104434,44800
104434,44801
104434,44802
104434,44803
104434,44804
104434,44805
104434,44806
104434,44807
104434,44808
104434,44809
104434,44810
104434,44811
104434,44812
104434,44813
104434,44814
104434,44815
104434,44816
104434,44817
104434,44818
104434,44819
104434,44820
104434,44821
104434,44822
104434,44823
104434,44824
104434,44825
104434,44826
104434,44827
104434,44828
104434,44829
104434,44830
104434,44831
104434,44832
104434,44833
104434,44834
104434,44835
104434,44836
104434,44837
104434,44838
104434,44839
104434,44840
104434,44841
104434,44842
104434,44843
104434,44844
104434,44845
104434,44846
104434,44847
104434,44848
104434,44849
104434,44850
104434,44851
104434,44852
104435,44764
104435,44765
104435,44766
104435,44767
104435,44768
104435,44769
104435,44770
104435,44771
104435,44772
104435,44773
104435,44774
104435,44775
104435,44776
104435,44777
104435,44778
104435,44779
104435,44780
104435,44781
104435,44782
104435,44783
104435,44784
104435,44785
104435,44786
104435,44787
104435,44788
104435,44789
104435,44790
104435,44791
104435,44792
104435,44793
104435,44794
104435,44795
104435,44796
104435,44797
104435,44798
104435,44799
104435,44800
104435,44801
104435,44802
104435,44803
104435,44804
104435,44805
104435,44806
104435,44807
104435,44808
104435,44809
104435,44810
104435,44811
104435,44812
104435,44813
104435,44814
104435,44815
104435,44816
104435,44817
104435,44818
104435,44819
104435,44820
104435,44821
104435,44822
104435,44823
104435,44824
104435,44825
104435,44826
104435,44827
104435,44828
104435,44829
104435,44830
104435,44831
104435,44832
104435,44833
104435,44834
104435,44835
104435,44836
104435,44837
104435,44838
104435,44839
104435,44840
104435,44841
104435,44842
104435,44843
104435,44844
104435,44845
104435,44846
104435,44847
104435,44848
104435,44849
104435,44850
104435,44851
104435,44852
104435,44853
104435,44854
104436,44763
104436,44764
104436,44765
104436,44766
104436,44767
104436,44768
104436,44769
104436,44770
104436,44771
104436,44772
104436,44773
104436,44774
104436,44775
104436,44776
104436,44777
104436,44778
104436,44779
