y_tile,x_tile
107659,71633
107659,71634
107659,71635
107660,71632
107660,71633
107660,71634
107660,71635
107660,71645
107660,71646
107660,71647
107660,71648
107660,71649
107661,71631
107661,71632
107661,71633
107661,71634
107661,71635
107661,71636
107661,71644
107661,71645
107661,71646
107661,71647
107661,71648
107661,71649
107662,71628
107662,71629
107662,71630
107662,71631
107662,71632
107662,71633
107662,71634
107662,71635
107662,71636
107662,71637
107662,71644
107662,71645
107662,71646
107662,71647
107662,71648
107662,71649
107663,71626
107663,71627
107663,71628
107663,71629
107663,71630
107663,71631
107663,71632
107663,71633
107663,71634
107663,71635
107663,71636
107663,71637
107663,71638
107663,71639
107663,71643
107663,71644
107663,71645
107663,71646
107663,71647
107663,71648
107664,71621
107664,71622
107664,71626
107664,71627
107664,71628
107664,71629
107664,71630
107664,71631
107664,71632
107664,71633
107664,71634
107664,71635
107664,71636
107664,71637
107664,71638
107664,71639
107664,71640
107664,71641
107664,71642
107664,71643
107664,71644
107664,71645
107664,71646
107664,71647
107664,71648
107665,71620
107665,71621
107665,71622
107665,71623
107665,71624
107665,71625
107665,71626
107665,71627
107665,71628
107665,71629
107665,71630
107665,71631
107665,71632
107665,71633
107665,71634
107665,71635
107665,71636
107665,71637
107665,71638
107665,71639
107665,71640
107665,71641
107665,71642
107665,71643
107665,71644
107665,71645
107665,71646
107665,71647
107666,71620
107666,71621
107666,71622
107666,71623
107666,71624
107666,71625
107666,71626
107666,71627
107666,71628
107666,71629
107666,71630
107666,71631
107666,71632
107666,71633
107666,71634
107666,71635
107666,71636
107666,71637
107666,71638
107666,71639
107666,71640
107666,71641
107666,71642
107666,71643
107666,71644
107666,71645
107666,71646
107667,71616
107667,71617
107667,71619
107667,71620
107667,71621
107667,71622
107667,71623
107667,71624
107667,71625
107667,71626
107667,71627
107667,71628
107667,71629
107667,71630
107667,71631
107667,71632
107667,71633
107667,71634
107667,71635
107667,71636
107667,71637
107667,71638
107667,71639
107667,71640
107667,71641
107667,71642
107667,71643
107667,71644
107668,71615
107668,71616
107668,71617
107668,71618
107668,71619
107668,71620
107668,71621
107668,71622
107668,71623
107668,71624
107668,71625
107668,71626
107668,71627
107668,71628
107668,71629
107668,71630
107668,71631
107668,71632
107668,71633
107668,71634
107668,71635
107668,71636
107668,71637
107668,71638
107668,71639
107668,71640
107668,71641
107668,71642
107668,71643
107668,71644
107668,71645
107669,71615
107669,71616
107669,71617
107669,71618
107669,71619
107669,71620
107669,71621
107669,71622
107669,71623
107669,71624
107669,71625
107669,71626
107669,71627
107669,71628
107669,71629
107669,71630
107669,71631
107669,71632
107669,71633
107669,71634
107669,71635
107669,71636
107669,71637
107669,71638
107669,71639
107669,71640
107669,71641
107669,71642
107669,71643
107669,71644
107669,71645
107669,71646
107669,71647
107670,71615
107670,71616
107670,71617
107670,71618
107670,71619
107670,71620
107670,71621
107670,71622
107670,71623
107670,71624
107670,71625
107670,71626
107670,71627
107670,71628
107670,71629
107670,71630
107670,71631
107670,71632
107670,71633
107670,71634
107670,71635
107670,71636
107670,71637
107670,71638
107670,71639
107670,71640
107670,71641
107670,71642
107670,71643
107670,71644
107670,71645
107670,71646
107670,71647
107670,71648
107670,71649
107671,71563
107671,71564
107671,71615
107671,71616
107671,71617
107671,71618
107671,71619
107671,71620
107671,71621
107671,71622
107671,71623
107671,71624
107671,71625
107671,71626
107671,71627
107671,71628
107671,71629
107671,71630
107671,71631
107671,71632
107671,71633
107671,71634
107671,71635
107671,71636
107671,71637
107671,71638
107671,71639
107671,71640
107671,71641
107671,71642
107671,71643
107671,71644
107671,71645
107671,71646
107671,71647
107671,71648
107671,71649
107671,71650
107672,71563
107672,71564
107672,71565
107672,71566
107672,71567
107672,71568
107672,71569
107672,71612
107672,71613
107672,71614
107672,71615
107672,71616
107672,71617
107672,71618
107672,71619
107672,71620
107672,71621
107672,71622
107672,71623
107672,71624
107672,71625
107672,71626
107672,71627
107672,71628
107672,71629
107672,71630
107672,71631
107672,71632
107672,71633
107672,71634
107672,71635
107672,71636
107672,71637
107672,71638
107672,71639
107672,71640
107672,71641
107672,71642
107672,71643
107672,71644
107672,71645
107672,71646
107672,71647
107672,71648
107672,71649
107672,71650
107672,71651
107673,71563
107673,71564
107673,71565
107673,71566
107673,71567
107673,71568
107673,71569
107673,71570
107673,71580
107673,71581
107673,71611
107673,71612
107673,71613
107673,71614
107673,71615
107673,71616
107673,71617
107673,71618
107673,71619
107673,71620
107673,71621
107673,71622
107673,71623
107673,71624
107673,71625
107673,71626
107673,71627
107673,71628
107673,71629
107673,71630
107673,71631
107673,71632
107673,71633
107673,71634
107673,71635
107673,71636
107673,71637
107673,71638
107673,71639
107673,71640
107673,71641
107673,71642
107673,71643
107673,71644
107673,71645
107673,71646
107673,71647
107673,71648
107673,71649
107673,71650
107673,71651
107674,71563
107674,71564
107674,71565
107674,71566
107674,71567
107674,71568
107674,71569
107674,71570
107674,71571
107674,71580
107674,71581
107674,71582
107674,71610
107674,71611
107674,71612
107674,71613
107674,71614
107674,71615
107674,71616
107674,71617
107674,71618
107674,71619
107674,71620
107674,71621
107674,71622
107674,71623
107674,71624
107674,71625
107674,71626
107674,71627
107674,71628
107674,71629
107674,71630
107674,71631
107674,71632
107674,71633
107674,71634
107674,71635
107674,71636
107674,71637
107674,71638
107674,71639
107674,71640
107674,71641
107674,71642
107674,71643
107674,71644
107674,71645
107674,71646
107674,71647
107674,71648
107674,71649
107674,71650
107674,71651
107675,71560
107675,71562
107675,71563
107675,71564
107675,71565
107675,71566
107675,71567
107675,71568
107675,71569
107675,71570
107675,71571
107675,71574
107675,71575
107675,71576
107675,71577
107675,71579
107675,71580
107675,71581
107675,71582
107675,71583
107675,71585
107675,71586
107675,71609
107675,71610
107675,71611
107675,71612
107675,71613
107675,71614
107675,71615
107675,71616
107675,71617
107675,71618
107675,71619
107675,71620
107675,71621
107675,71622
107675,71623
107675,71624
107675,71625
107675,71626
107675,71627
107675,71628
107675,71629
107675,71630
107675,71631
107675,71632
107675,71633
107675,71634
107675,71635
107675,71636
107675,71637
107675,71638
107675,71639
107675,71640
107675,71641
107675,71642
107675,71643
107675,71644
107675,71645
107675,71646
107675,71647
107675,71648
107675,71649
107675,71650
107675,71651
107675,71715
107675,71716
107676,71558
107676,71559
107676,71560
107676,71561
107676,71562
107676,71563
107676,71564
107676,71565
107676,71566
107676,71567
107676,71568
107676,71569
107676,71570
107676,71571
107676,71572
107676,71573
107676,71574
107676,71575
107676,71576
107676,71577
107676,71578
107676,71579
107676,71580
107676,71581
107676,71582
107676,71583
107676,71584
107676,71585
107676,71586
107676,71587
107676,71588
107676,71590
107676,71591
107676,71592
107676,71598
107676,71599
107676,71609
107676,71610
107676,71611
107676,71612
107676,71613
107676,71614
107676,71615
107676,71616
107676,71617
107676,71618
107676,71619
107676,71620
107676,71621
107676,71622
107676,71623
107676,71624
107676,71625
107676,71626
107676,71627
107676,71628
107676,71629
107676,71630
107676,71631
107676,71632
107676,71633
107676,71634
107676,71635
107676,71636
107676,71637
107676,71638
107676,71639
107676,71640
107676,71641
107676,71642
107676,71643
107676,71644
107676,71645
107676,71646
107676,71647
107676,71648
107676,71649
107676,71650
107676,71659
107676,71660
107676,71661
107676,71662
107676,71663
107676,71664
107676,71714
107676,71715
107676,71716
107676,71717
107676,71718
107676,71719
107676,71720
107677,71558
107677,71559
107677,71560
107677,71561
107677,71562
107677,71563
107677,71564
107677,71565
107677,71566
107677,71567
107677,71568
107677,71569
107677,71570
107677,71571
107677,71572
107677,71573
107677,71574
107677,71575
107677,71576
107677,71578
107677,71579
107677,71580
107677,71581
107677,71582
107677,71583
107677,71584
107677,71585
107677,71586
107677,71587
107677,71588
107677,71590
107677,71591
107677,71592
107677,71597
107677,71598
107677,71599
107677,71600
107677,71609
107677,71610
107677,71611
107677,71612
107677,71613
107677,71614
107677,71615
107677,71616
107677,71617
107677,71618
107677,71619
107677,71620
107677,71621
107677,71622
107677,71623
107677,71624
107677,71625
107677,71626
107677,71627
107677,71628
